instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
3456,2011-05-28,2,0,5,21,0,6,0,1,41.0,50.0,74.0,29.849999999999998,87,114,201
3457,2011-05-28,2,0,5,22,0,6,0,1,41.0,50.0,78.0,22.39,46,115,161
3458,2011-05-28,2,0,5,23,0,6,0,1,41.0,50.0,83.0,19.400000000000002,44,81,125
3459,2011-05-29,2,0,5,0,0,0,0,1,41.0,50.0,83.0,22.39,32,51,83
3460,2011-05-29,2,0,5,1,0,0,0,1,41.0,50.0,88.0,16.42,17,49,66
3461,2011-05-29,2,0,5,2,0,0,0,1,41.0,50.0,88.0,10.45,12,49,61
3462,2011-05-29,2,0,5,3,0,0,0,1,41.0,50.0,88.0,10.45,2,24,26
3463,2011-05-29,2,0,5,4,0,0,0,1,41.0,50.0,88.0,8.959999999999999,13,10,23
3464,2011-05-29,2,0,5,5,0,0,0,1,41.0,50.0,94.0,16.42,3,3,6
3465,2011-05-29,2,0,5,6,0,0,0,2,41.0,50.0,88.0,19.400000000000002,5,10,15
3466,2011-05-29,2,0,5,7,0,0,0,2,41.0,50.0,88.0,25.369999999999997,13,17,30
3467,2011-05-29,2,0,5,8,0,0,0,2,41.0,50.0,88.0,22.39,34,62,96
3468,2011-05-29,2,0,5,9,0,0,0,2,41.0,50.0,94.0,25.369999999999997,74,78,152
3469,2011-05-29,2,0,5,10,0,0,0,2,41.0,50.0,83.0,22.39,130,121,251
3470,2011-05-29,2,0,5,11,0,0,0,2,41.0,50.0,83.0,28.360000000000003,139,180,319
3471,2011-05-29,2,0,5,12,0,0,0,2,41.0,50.0,74.0,22.39,216,186,402
3472,2011-05-29,2,0,5,13,0,0,0,1,41.0,50.0,70.0,28.360000000000003,237,181,418
3473,2011-05-29,2,0,5,14,0,0,0,1,41.0,50.0,70.0,28.360000000000003,183,168,351
3474,2011-05-29,2,0,5,15,0,0,0,1,41.0,50.0,70.0,29.849999999999998,221,155,376
3475,2011-05-29,2,0,5,16,0,0,0,1,41.0,50.0,70.0,28.360000000000003,194,167,361
3476,2011-05-29,2,0,5,17,0,0,0,1,41.0,50.0,70.0,28.360000000000003,214,169,383
3477,2011-05-29,2,0,5,18,0,0,0,1,41.0,50.0,74.0,28.360000000000003,151,177,328
3478,2011-05-29,2,0,5,19,0,0,0,1,41.0,50.0,74.0,25.369999999999997,141,146,287
3479,2011-05-29,2,0,5,20,0,0,0,1,41.0,50.0,79.0,19.400000000000002,91,128,219
3480,2011-05-29,2,0,5,21,0,0,0,1,41.0,50.0,83.0,16.42,107,122,229
3481,2011-05-29,2,0,5,22,0,0,0,1,41.0,50.0,89.0,13.43,78,93,171
3482,2011-05-29,2,0,5,23,0,0,0,1,41.0,50.0,89.0,16.42,48,87,135
3483,2011-05-30,2,0,5,0,1,1,0,1,41.0,50.0,94.0,19.400000000000002,38,65,103
3484,2011-05-30,2,0,5,1,1,1,0,1,41.0,50.0,94.0,13.43,26,53,79
3485,2011-05-30,2,0,5,2,1,1,0,1,41.0,50.0,94.0,19.400000000000002,17,28,45
3486,2011-05-30,2,0,5,3,1,1,0,1,41.0,50.0,94.0,19.400000000000002,10,8,18
3487,2011-05-30,2,0,5,4,1,1,0,1,41.0,50.0,94.0,16.42,2,4,6
3488,2011-05-30,2,0,5,5,1,1,0,2,41.0,50.0,94.0,10.45,1,6,7
3489,2011-05-30,2,0,5,6,1,1,0,2,41.0,50.0,94.0,8.959999999999999,6,10,16
3490,2011-05-30,2,0,5,7,1,1,0,2,41.0,50.0,94.0,0.0,12,19,31
3491,2011-05-30,2,0,5,8,1,1,0,2,41.0,50.0,89.0,10.45,36,58,94
3492,2011-05-30,2,0,5,9,1,1,0,1,41.0,50.0,74.0,8.959999999999999,47,81,128
3493,2011-05-30,2,0,5,10,1,1,0,1,41.0,50.0,55.00000000000001,25.369999999999997,116,153,269
3494,2011-05-30,2,0,5,11,1,1,0,1,41.0,50.0,52.0,0.0,153,168,321
3495,2011-05-30,2,0,5,12,1,1,0,1,41.0,50.0,47.0,10.45,179,187,366
3496,2011-05-30,2,0,5,13,1,1,0,1,41.0,50.0,44.0,8.959999999999999,133,217,350
3497,2011-05-30,2,0,5,14,1,1,0,1,41.0,50.0,39.0,0.0,142,185,327
3498,2011-05-30,2,0,5,15,1,1,0,1,41.0,50.0,39.0,25.369999999999997,132,179,311
3499,2011-05-30,2,0,5,16,1,1,0,1,41.0,50.0,37.0,28.360000000000003,101,208,309
3500,2011-05-30,2,0,5,17,1,1,0,1,41.0,50.0,41.0,22.39,102,202,304
3501,2011-05-30,2,0,5,18,1,1,0,1,41.0,50.0,41.0,16.42,77,172,249
3502,2011-05-30,2,0,5,19,1,1,0,2,41.0,50.0,48.0,10.45,68,157,225
3503,2011-05-30,2,0,5,20,1,1,0,1,41.0,50.0,57.99999999999999,0.0,69,168,237
3504,2011-05-30,2,0,5,21,1,1,0,1,41.0,50.0,70.0,13.43,42,107,149
3505,2011-05-30,2,0,5,22,1,1,0,1,41.0,50.0,74.0,16.42,26,80,106
3506,2011-05-30,2,0,5,23,1,1,0,1,41.0,50.0,84.0,10.45,14,34,48
3507,2011-05-31,2,0,5,0,0,2,1,1,41.0,50.0,79.0,8.959999999999999,9,20,29
3508,2011-05-31,2,0,5,1,0,2,1,1,41.0,50.0,89.0,8.959999999999999,8,9,17
3509,2011-05-31,2,0,5,2,0,2,1,2,41.0,50.0,94.0,13.43,5,7,12
3510,2011-05-31,2,0,5,3,0,2,1,2,41.0,50.0,94.0,0.0,1,3,4
3511,2011-05-31,2,0,5,4,0,2,1,1,41.0,50.0,83.0,8.959999999999999,0,3,3
3512,2011-05-31,2,0,5,5,0,2,1,1,41.0,50.0,83.0,8.959999999999999,0,26,26
3513,2011-05-31,2,0,5,6,0,2,1,1,41.0,50.0,79.0,8.959999999999999,11,98,109
3514,2011-05-31,2,0,5,7,0,2,1,1,41.0,50.0,66.0,10.45,16,219,235
3515,2011-05-31,2,0,5,8,0,2,1,1,41.0,50.0,59.0,13.43,34,372,406
3516,2011-05-31,2,0,5,9,0,2,1,1,41.0,50.0,55.00000000000001,13.43,22,153,175
3517,2011-05-31,2,0,5,10,0,2,1,1,41.0,50.0,56.00000000000001,13.43,37,72,109
3518,2011-05-31,2,0,5,11,0,2,1,1,41.0,50.0,47.0,0.0,28,78,106
3519,2011-05-31,2,0,5,12,0,2,1,1,41.0,50.0,47.0,13.43,37,125,162
3520,2011-05-31,2,0,5,13,0,2,1,1,41.0,50.0,39.0,16.42,37,110,147
3521,2011-05-31,2,0,5,14,0,2,1,1,41.0,50.0,37.0,0.0,41,99,140
3522,2011-05-31,2,0,5,15,0,2,1,1,41.0,50.0,37.0,16.42,42,133,175
3523,2011-05-31,2,0,5,16,0,2,1,1,41.0,50.0,39.0,13.43,44,205,249
3524,2011-05-31,2,0,5,17,0,2,1,1,41.0,50.0,53.0,22.39,67,428,495
3525,2011-05-31,2,0,5,18,0,2,1,1,41.0,50.0,53.0,19.400000000000002,55,362,417
3526,2011-05-31,2,0,5,19,0,2,1,1,41.0,50.0,62.0,10.45,39,246,285
3527,2011-05-31,2,0,5,20,0,2,1,1,41.0,50.0,62.0,10.45,38,213,251
3528,2011-05-31,2,0,5,21,0,2,1,1,41.0,50.0,66.0,10.45,45,165,210
3529,2011-05-31,2,0,5,22,0,2,1,1,41.0,50.0,70.0,16.42,42,117,159
3530,2011-05-31,2,0,5,23,0,2,1,1,41.0,50.0,79.0,8.959999999999999,15,46,61
3531,2011-06-01,2,0,6,0,0,3,1,1,41.0,50.0,79.0,16.42,9,25,34
3532,2011-06-01,2,0,6,1,0,3,1,1,41.0,50.0,84.0,25.369999999999997,8,9,17
3533,2011-06-01,2,0,6,2,0,3,1,1,41.0,50.0,79.0,16.42,0,3,3
3534,2011-06-01,2,0,6,3,0,3,1,1,41.0,50.0,89.0,19.400000000000002,0,6,6
3535,2011-06-01,2,0,6,4,0,3,1,2,41.0,50.0,89.0,22.39,0,4,4
3536,2011-06-01,2,0,6,5,0,3,1,2,41.0,50.0,89.0,8.959999999999999,2,19,21
3537,2011-06-01,2,0,6,6,0,3,1,2,41.0,50.0,89.0,8.959999999999999,7,121,128
3538,2011-06-01,2,0,6,7,0,3,1,2,41.0,50.0,79.0,16.42,19,265,284
3539,2011-06-01,2,0,6,8,0,3,1,2,41.0,50.0,79.0,19.400000000000002,37,417,454
3540,2011-06-01,2,0,6,9,0,3,1,2,41.0,50.0,74.0,22.39,34,173,207
3541,2011-06-01,2,0,6,10,0,3,1,2,41.0,50.0,75.0,25.369999999999997,31,84,115
3542,2011-06-01,2,0,6,11,0,3,1,2,41.0,50.0,59.0,22.39,26,86,112
3543,2011-06-01,2,0,6,12,0,3,1,1,41.0,50.0,53.0,0.0,32,137,169
3544,2011-06-01,2,0,6,13,0,3,1,1,41.0,50.0,37.0,19.400000000000002,29,125,154
3545,2011-06-01,2,0,6,14,0,3,1,1,41.0,50.0,37.0,25.369999999999997,40,105,145
3546,2011-06-01,2,0,6,15,0,3,1,1,41.0,50.0,39.0,29.849999999999998,25,127,152
3547,2011-06-01,2,0,6,16,0,3,1,1,41.0,50.0,47.0,29.849999999999998,39,227,266
3548,2011-06-01,2,0,6,17,0,3,1,1,41.0,50.0,47.0,29.849999999999998,52,434,486
3549,2011-06-01,2,0,6,18,0,3,1,3,41.0,50.0,56.00000000000001,38.81,31,278,309
3550,2011-06-01,2,0,6,19,0,3,1,2,41.0,50.0,79.0,16.42,16,248,264
3551,2011-06-01,2,0,6,20,0,3,1,2,41.0,50.0,79.0,25.369999999999997,23,233,256
3552,2011-06-01,2,0,6,21,0,3,1,1,41.0,50.0,70.0,28.360000000000003,29,161,190
3553,2011-06-01,2,0,6,22,0,3,1,1,41.0,50.0,66.0,13.43,14,115,129
3554,2011-06-01,2,0,6,23,0,3,1,1,41.0,50.0,51.0,16.42,10,59,69
3555,2011-06-02,2,0,6,0,0,4,1,1,41.0,50.0,40.0,35.82,11,31,42
3556,2011-06-02,2,0,6,1,0,4,1,1,41.0,50.0,38.0,10.45,3,12,15
3557,2011-06-02,2,0,6,2,0,4,1,1,41.0,50.0,39.0,0.0,0,6,6
3558,2011-06-02,2,0,6,3,0,4,1,1,41.0,50.0,44.0,10.45,0,4,4
3559,2011-06-02,2,0,6,4,0,4,1,1,41.0,50.0,41.0,19.400000000000002,0,3,3
3560,2011-06-02,2,0,6,5,0,4,1,1,41.0,50.0,39.0,22.39,3,28,31
3561,2011-06-02,2,0,6,6,0,4,1,1,41.0,50.0,39.0,13.43,7,106,113
3562,2011-06-02,2,0,6,7,0,4,1,1,41.0,50.0,34.0,25.369999999999997,19,285,304
3563,2011-06-02,2,0,6,8,0,4,1,1,41.0,50.0,32.0,29.849999999999998,25,442,467
3564,2011-06-02,2,0,6,9,0,4,1,1,41.0,50.0,26.0,35.82,28,197,225
3565,2011-06-02,2,0,6,10,0,4,1,1,41.0,50.0,28.000000000000004,49.25,33,106,139
3566,2011-06-02,2,0,6,11,0,4,1,1,41.0,50.0,28.000000000000004,38.81,42,123,165
3567,2011-06-02,2,0,6,12,0,4,1,1,41.0,50.0,25.0,46.27,39,193,232
3568,2011-06-02,2,0,6,13,0,4,1,1,41.0,50.0,24.0,35.82,35,168,203
3569,2011-06-02,2,0,6,14,0,4,1,1,41.0,50.0,24.0,32.84,43,142,185
3570,2011-06-02,2,0,6,15,0,4,1,1,41.0,50.0,21.0,38.81,44,144,188
3571,2011-06-02,2,0,6,16,0,4,1,1,41.0,50.0,22.0,49.25,63,255,318
3572,2011-06-02,2,0,6,17,0,4,1,1,41.0,50.0,20.0,52.239999999999995,88,484,572
3573,2011-06-02,2,0,6,18,0,4,1,1,41.0,50.0,22.0,38.81,74,451,525
3574,2011-06-02,2,0,6,19,0,4,1,1,41.0,50.0,23.0,29.849999999999998,58,321,379
3575,2011-06-02,2,0,6,20,0,4,1,1,41.0,50.0,24.0,19.400000000000002,51,286,337
3576,2011-06-02,2,0,6,21,0,4,1,1,41.0,50.0,31.0,19.400000000000002,33,215,248
3577,2011-06-02,2,0,6,22,0,4,1,1,41.0,50.0,33.0,25.369999999999997,14,141,155
3578,2011-06-02,2,0,6,23,0,4,1,1,41.0,50.0,35.0,22.39,23,89,112
3579,2011-06-03,2,0,6,0,0,5,1,1,41.0,50.0,38.0,28.360000000000003,15,53,68
3580,2011-06-03,2,0,6,1,0,5,1,1,41.0,50.0,38.0,35.82,7,15,22
3581,2011-06-03,2,0,6,2,0,5,1,1,41.0,50.0,43.0,22.39,0,12,12
3582,2011-06-03,2,0,6,3,0,5,1,1,41.0,50.0,49.0,22.39,0,5,5
3583,2011-06-03,2,0,6,4,0,5,1,1,41.0,50.0,48.0,32.84,1,5,6
3584,2011-06-03,2,0,6,5,0,5,1,1,41.0,50.0,48.0,35.82,4,24,28
3585,2011-06-03,2,0,6,6,0,5,1,1,41.0,50.0,45.0,29.849999999999998,8,98,106
3586,2011-06-03,2,0,6,7,0,5,1,1,41.0,50.0,45.0,25.369999999999997,25,252,277
3587,2011-06-03,2,0,6,8,0,5,1,2,41.0,50.0,43.0,32.84,31,471,502
3588,2011-06-03,2,0,6,9,0,5,1,1,41.0,50.0,40.0,16.42,36,194,230
3589,2011-06-03,2,0,6,10,0,5,1,1,41.0,50.0,33.0,25.369999999999997,54,107,161
3590,2011-06-03,2,0,6,11,0,5,1,1,41.0,50.0,31.0,32.84,57,135,192
3591,2011-06-03,2,0,6,12,0,5,1,1,41.0,50.0,27.0,28.360000000000003,51,208,259
3592,2011-06-03,2,0,6,13,0,5,1,1,41.0,50.0,26.0,25.369999999999997,58,190,248
3593,2011-06-03,2,0,6,14,0,5,1,1,41.0,50.0,28.000000000000004,28.360000000000003,66,174,240
3594,2011-06-03,2,0,6,15,0,5,1,1,41.0,50.0,28.000000000000004,28.360000000000003,56,156,212
3595,2011-06-03,2,0,6,16,0,5,1,1,41.0,50.0,26.0,32.84,63,286,349
3596,2011-06-03,2,0,6,17,0,5,1,1,41.0,50.0,25.0,28.360000000000003,73,485,558
3597,2011-06-03,2,0,6,18,0,5,1,1,41.0,50.0,24.0,29.849999999999998,76,488,564
3598,2011-06-03,2,0,6,19,0,5,1,1,41.0,50.0,26.0,28.360000000000003,53,338,391
3599,2011-06-03,2,0,6,20,0,5,1,1,41.0,50.0,28.999999999999996,16.42,57,236,293
3600,2011-06-03,2,0,6,21,0,5,1,1,41.0,50.0,28.999999999999996,10.45,51,196,247
3601,2011-06-03,2,0,6,22,0,5,1,1,41.0,50.0,35.0,0.0,26,145,171
3602,2011-06-03,2,0,6,23,0,5,1,1,41.0,50.0,46.0,10.45,30,141,171
3603,2011-06-04,2,0,6,0,0,6,0,1,41.0,50.0,52.0,0.0,24,69,93
3604,2011-06-04,2,0,6,1,0,6,0,1,41.0,50.0,64.0,10.45,14,80,94
3605,2011-06-04,2,0,6,2,0,6,0,1,41.0,50.0,56.00000000000001,19.400000000000002,18,41,59
3606,2011-06-04,2,0,6,3,0,6,0,1,41.0,50.0,59.0,10.45,8,10,18
3607,2011-06-04,2,0,6,4,0,6,0,1,41.0,50.0,59.0,8.959999999999999,4,11,15
3608,2011-06-04,2,0,6,5,0,6,0,1,41.0,48.480000000000004,64.0,0.0,3,5,8
3609,2011-06-04,2,0,6,6,0,6,0,1,41.0,50.0,60.0,0.0,11,17,28
3610,2011-06-04,2,0,6,7,0,6,0,1,41.0,50.0,56.00000000000001,0.0,27,60,87
3611,2011-06-04,2,0,6,8,0,6,0,1,41.0,50.0,46.0,8.959999999999999,29,96,125
3612,2011-06-04,2,0,6,9,0,6,0,1,41.0,50.0,43.0,13.43,55,169,224
3613,2011-06-04,2,0,6,10,0,6,0,1,41.0,50.0,38.0,10.45,115,202,317
3614,2011-06-04,2,0,6,11,0,6,0,1,41.0,50.0,36.0,13.43,120,249,369
3615,2011-06-04,2,0,6,12,0,6,0,1,41.0,50.0,32.0,16.42,150,270,420
3616,2011-06-04,2,0,6,13,0,6,0,1,41.0,50.0,28.000000000000004,13.43,188,268,456
3617,2011-06-04,2,0,6,14,0,6,0,1,41.0,50.0,33.0,22.39,193,258,451
3618,2011-06-04,2,0,6,15,0,6,0,2,41.0,50.0,27.0,41.79,180,224,404
3619,2011-06-04,2,0,6,16,0,6,0,2,41.0,50.0,30.0,13.43,168,272,440
3620,2011-06-04,2,0,6,17,0,6,0,2,41.0,50.0,34.0,25.369999999999997,142,202,344
3621,2011-06-04,2,0,6,18,0,6,0,2,41.0,50.0,30.0,16.42,127,214,341
3622,2011-06-04,2,0,6,19,0,6,0,2,41.0,50.0,39.0,8.959999999999999,79,206,285
3623,2011-06-04,2,0,6,20,0,6,0,2,41.0,50.0,48.0,8.959999999999999,90,149,239
3624,2011-06-04,2,0,6,21,0,6,0,2,41.0,50.0,47.0,10.45,46,139,185
3625,2011-06-04,2,0,6,22,0,6,0,1,41.0,50.0,56.99999999999999,22.39,49,141,190
3626,2011-06-04,2,0,6,23,0,6,0,2,41.0,50.0,56.99999999999999,0.0,29,121,150
3627,2011-06-05,2,0,6,0,0,0,0,1,41.0,50.0,56.99999999999999,8.959999999999999,23,90,113
3628,2011-06-05,2,0,6,1,0,0,0,2,41.0,50.0,61.0,16.42,26,70,96
3629,2011-06-05,2,0,6,2,0,0,0,2,41.0,50.0,61.0,16.42,16,48,64
3630,2011-06-05,2,0,6,3,0,0,0,2,41.0,50.0,65.0,16.42,22,25,47
3631,2011-06-05,2,0,6,4,0,0,0,2,41.0,50.0,65.0,16.42,4,8,12
3632,2011-06-05,2,0,6,5,0,0,0,2,41.0,50.0,61.0,13.43,1,5,6
3633,2011-06-05,2,0,6,6,0,0,0,2,41.0,50.0,61.0,10.45,10,11,21
3634,2011-06-05,2,0,6,7,0,0,0,2,41.0,50.0,73.0,25.369999999999997,8,19,27
3635,2011-06-05,2,0,6,8,0,0,0,2,41.0,50.0,73.0,25.369999999999997,24,74,98
3636,2011-06-05,2,0,6,9,0,0,0,2,41.0,50.0,78.0,19.400000000000002,53,111,164
3637,2011-06-05,2,0,6,10,0,0,0,2,41.0,50.0,73.0,8.959999999999999,83,168,251
3638,2011-06-05,2,0,6,11,0,0,0,2,41.0,50.0,69.0,10.45,121,214,335
3639,2011-06-05,2,0,6,12,0,0,0,2,41.0,50.0,69.0,10.45,123,212,335
3640,2011-06-05,2,0,6,13,0,0,0,1,41.0,50.0,65.0,10.45,154,213,367
3641,2011-06-05,2,0,6,14,0,0,0,1,41.0,50.0,57.99999999999999,16.42,161,224,385
3642,2011-06-05,2,0,6,15,0,0,0,1,41.0,50.0,54.0,0.0,161,256,417
3643,2011-06-05,2,0,6,16,0,0,0,1,41.0,50.0,51.0,8.959999999999999,138,260,398
3644,2011-06-05,2,0,6,17,0,0,0,1,41.0,50.0,51.0,0.0,126,264,390
3645,2011-06-05,2,0,6,18,0,0,0,1,41.0,50.0,57.99999999999999,10.45,124,239,363
3646,2011-06-05,2,0,6,19,0,0,0,1,41.0,50.0,65.0,16.42,108,249,357
3647,2011-06-05,2,0,6,20,0,0,0,1,41.0,50.0,69.0,19.400000000000002,84,195,279
3648,2011-06-05,2,0,6,21,0,0,0,1,41.0,50.0,73.0,16.42,54,111,165
3649,2011-06-05,2,0,6,22,0,0,0,1,41.0,50.0,78.0,22.39,36,94,130
3650,2011-06-05,2,0,6,23,0,0,0,1,41.0,50.0,78.0,13.43,25,61,86
3651,2011-06-06,2,0,6,0,0,1,1,1,41.0,50.0,78.0,13.43,11,18,29
3652,2011-06-06,2,0,6,1,0,1,1,1,41.0,50.0,83.0,13.43,9,5,14
3653,2011-06-06,2,0,6,2,0,1,1,1,41.0,50.0,88.0,10.45,4,4,8
3654,2011-06-06,2,0,6,3,0,1,1,1,41.0,50.0,88.0,0.0,2,3,5
3655,2011-06-06,2,0,6,4,0,1,1,1,41.0,50.0,94.0,10.45,4,4,8
3656,2011-06-06,2,0,6,5,0,1,1,1,41.0,50.0,88.0,8.959999999999999,7,24,31
3657,2011-06-06,2,0,6,6,0,1,1,1,41.0,50.0,88.0,0.0,11,101,112
3658,2011-06-06,2,0,6,7,0,1,1,1,41.0,50.0,78.0,10.45,18,281,299
3659,2011-06-06,2,0,6,8,0,1,1,1,41.0,50.0,73.0,8.959999999999999,28,410,438
3660,2011-06-06,2,0,6,9,0,1,1,1,41.0,50.0,57.99999999999999,16.42,26,162,188
3661,2011-06-06,2,0,6,10,0,1,1,1,41.0,50.0,51.0,22.39,31,64,95
3662,2011-06-06,2,0,6,11,0,1,1,1,41.0,50.0,42.0,13.43,39,72,111
3663,2011-06-06,2,0,6,12,0,1,1,1,41.0,50.0,37.0,16.42,25,128,153
3664,2011-06-06,2,0,6,13,0,1,1,1,41.0,50.0,35.0,0.0,28,152,180
3665,2011-06-06,2,0,6,14,0,1,1,1,41.0,50.0,31.0,13.43,46,99,145
3666,2011-06-06,2,0,6,15,0,1,1,1,41.0,50.0,28.999999999999996,19.400000000000002,38,127,165
3667,2011-06-06,2,0,6,16,0,1,1,1,41.0,50.0,33.0,13.43,34,233,267
3668,2011-06-06,2,0,6,17,0,1,1,1,41.0,50.0,33.0,28.360000000000003,63,516,579
3669,2011-06-06,2,0,6,18,0,1,1,1,41.0,50.0,31.0,13.43,56,500,556
3670,2011-06-06,2,0,6,19,0,1,1,1,41.0,50.0,54.0,19.400000000000002,64,343,407
3671,2011-06-06,2,0,6,20,0,1,1,1,41.0,50.0,61.0,13.43,59,277,336
3672,2011-06-06,2,0,6,21,0,1,1,1,41.0,50.0,56.99999999999999,8.959999999999999,29,160,189
3673,2011-06-06,2,0,6,22,0,1,1,1,41.0,50.0,61.0,8.959999999999999,36,137,173
3674,2011-06-06,2,0,6,23,0,1,1,1,41.0,50.0,69.0,8.959999999999999,5,55,60
3675,2011-06-07,2,0,6,0,0,2,1,1,41.0,50.0,65.0,8.959999999999999,5,15,20
3676,2011-06-07,2,0,6,1,0,2,1,1,41.0,50.0,69.0,13.43,2,2,4
3677,2011-06-07,2,0,6,2,0,2,1,1,41.0,50.0,73.0,8.959999999999999,3,2,5
3678,2011-06-07,2,0,6,3,0,2,1,1,41.0,50.0,73.0,8.959999999999999,1,1,2
3679,2011-06-07,2,0,6,4,0,2,1,1,41.0,50.0,83.0,13.43,2,3,5
3680,2011-06-07,2,0,6,5,0,2,1,1,41.0,50.0,88.0,16.42,2,30,32
3681,2011-06-07,2,0,6,6,0,2,1,1,41.0,50.0,78.0,13.43,10,116,126
3682,2011-06-07,2,0,6,7,0,2,1,2,41.0,50.0,69.0,19.400000000000002,23,311,334
3683,2011-06-07,2,0,6,8,0,2,1,2,41.0,50.0,61.0,13.43,45,432,477
3684,2011-06-07,2,0,6,9,0,2,1,2,41.0,50.0,57.99999999999999,22.39,27,190,217
3685,2011-06-07,2,0,6,10,0,2,1,2,41.0,50.0,48.0,19.400000000000002,37,86,123
3686,2011-06-07,2,0,6,11,0,2,1,2,41.0,50.0,52.0,25.369999999999997,38,113,151
3687,2011-06-07,2,0,6,12,0,2,1,2,41.0,50.0,46.0,28.360000000000003,42,141,183
3688,2011-06-07,2,0,6,13,0,2,1,2,41.0,50.0,43.0,25.369999999999997,55,141,196
3689,2011-06-07,2,0,6,14,0,2,1,2,41.0,50.0,43.0,28.360000000000003,34,112,146
3690,2011-06-07,2,0,6,15,0,2,1,2,41.0,50.0,41.0,32.84,56,127,183
3691,2011-06-07,2,0,6,16,0,2,1,1,41.0,50.0,38.0,22.39,55,253,308
3692,2011-06-07,2,0,6,17,0,2,1,1,41.0,50.0,43.0,25.369999999999997,64,475,539
3693,2011-06-07,2,0,6,18,0,2,1,1,41.0,50.0,46.0,28.360000000000003,72,479,551
3694,2011-06-07,2,0,6,19,0,2,1,1,41.0,50.0,48.0,25.369999999999997,69,355,424
3695,2011-06-07,2,0,6,20,0,2,1,1,41.0,50.0,56.00000000000001,13.43,45,301,346
3696,2011-06-07,2,0,6,21,0,2,1,1,41.0,50.0,70.0,13.43,31,187,218
3697,2011-06-07,2,0,6,22,0,2,1,1,41.0,50.0,65.0,13.43,27,126,153
3698,2011-06-07,2,0,6,23,0,2,1,1,41.0,50.0,79.0,10.45,18,72,90
3699,2011-06-08,2,0,6,0,0,3,1,1,41.0,50.0,89.0,13.43,12,29,41
3700,2011-06-08,2,0,6,1,0,3,1,1,41.0,50.0,78.0,0.0,3,20,23
3701,2011-06-08,2,0,6,2,0,3,1,1,41.0,50.0,89.0,8.959999999999999,0,7,7
3702,2011-06-08,2,0,6,3,0,3,1,1,41.0,50.0,89.0,8.959999999999999,2,1,3
3703,2011-06-08,2,0,6,4,0,3,1,1,41.0,50.0,83.0,0.0,0,6,6
3704,2011-06-08,2,0,6,5,0,3,1,1,41.0,50.0,88.0,0.0,0,21,21
3705,2011-06-08,2,0,6,6,0,3,1,1,41.0,50.0,89.0,13.43,13,103,116
3706,2011-06-08,2,0,6,7,0,3,1,1,41.0,50.0,74.0,10.45,24,329,353
3707,2011-06-08,2,0,6,8,0,3,1,1,41.0,50.0,57.99999999999999,16.42,46,435,481
3708,2011-06-08,2,0,6,9,0,3,1,1,41.0,50.0,57.99999999999999,16.42,34,168,202
3709,2011-06-08,2,0,6,10,0,3,1,1,41.0,50.0,43.0,22.39,27,63,90
3710,2011-06-08,2,0,6,11,0,3,1,1,41.0,50.0,41.0,19.400000000000002,28,106,134
3711,2011-06-08,2,0,6,12,0,3,1,1,41.0,50.0,42.0,13.43,15,134,149
3712,2011-06-08,2,0,6,13,0,3,1,1,41.0,50.0,42.0,0.0,20,116,136
3713,2011-06-08,2,0,6,14,0,3,1,1,41.0,50.0,40.0,25.369999999999997,44,111,155
3714,2011-06-08,2,0,6,15,0,3,1,1,41.0,50.0,40.0,16.42,28,100,128
3715,2011-06-08,2,0,6,16,0,3,1,1,41.0,50.0,40.0,22.39,34,199,233
3716,2011-06-08,2,0,6,17,0,3,1,1,41.0,50.0,35.0,22.39,80,426,506
3717,2011-06-08,2,0,6,18,0,3,1,1,41.0,50.0,37.0,22.39,61,398,459
3718,2011-06-08,2,0,6,19,0,3,1,1,41.0,50.0,59.0,13.43,61,323,384
3719,2011-06-08,2,0,6,20,0,3,1,1,41.0,50.0,63.0,13.43,55,225,280
3720,2011-06-08,2,0,6,21,0,3,1,1,41.0,50.0,66.0,13.43,34,168,202
3721,2011-06-08,2,0,6,22,0,3,1,1,41.0,50.0,75.0,16.42,37,139,176
3722,2011-06-08,2,0,6,23,0,3,1,1,41.0,50.0,75.0,19.400000000000002,18,98,116
3723,2011-06-09,2,0,6,0,0,4,1,2,41.0,50.0,79.0,13.43,7,40,47
3724,2011-06-09,2,0,6,1,0,4,1,1,41.0,50.0,79.0,10.45,3,13,16
3725,2011-06-09,2,0,6,2,0,4,1,2,41.0,50.0,84.0,16.42,0,6,6
3726,2011-06-09,2,0,6,3,0,4,1,2,41.0,50.0,84.0,10.45,0,2,2
3727,2011-06-09,2,0,6,4,0,4,1,2,41.0,50.0,79.0,8.959999999999999,2,4,6
3728,2011-06-09,2,0,6,5,0,4,1,2,41.0,50.0,84.0,0.0,1,19,20
3729,2011-06-09,2,0,6,6,0,4,1,2,41.0,50.0,84.0,8.959999999999999,13,105,118
3730,2011-06-09,2,0,6,7,0,4,1,2,41.0,50.0,79.0,13.43,31,283,314
3731,2011-06-09,2,0,6,8,0,4,1,2,41.0,50.0,70.0,10.45,32,400,432
3732,2011-06-09,2,0,6,9,0,4,1,1,41.0,50.0,49.0,0.0,20,148,168
3733,2011-06-09,2,0,6,10,0,4,1,1,41.0,50.0,50.0,28.360000000000003,20,74,94
3734,2011-06-09,2,0,6,11,0,4,1,1,41.0,50.0,42.0,22.39,36,82,118
